                     %Lz                     obs                       s                guesserr                   error     directory
               2.5979256               2.4324199                       0                       0           9.5255171e-16  ./initial-2/
               2.5879256               2.4175373                       0                       0           1.9541709e-15  ./initial-1/
               2.5779256               2.4022472                       0                       0           6.8695013e-16  ./initial-0/
               2.5157592               2.2968854             0.057175697           1.1778396e-05           9.8253338e-16   search-0/
               2.4750837               2.2161285             0.094093223           1.9678189e-05            7.185811e-15   search-1/
               2.4441498               2.1459052              0.12550394           1.7324009e-05           4.7892058e-15   search-2/
               2.4165941               2.0736067              0.15724879           1.5295194e-05           5.7929551e-15   search-3/
               2.3927654               1.9979441              0.18987252           1.7434493e-05           3.4185525e-14   search-4/
               2.3759914               1.9282622              0.21941579           1.7071311e-05            4.024251e-14   search-5/
               2.3650973                1.858323              0.24865042           1.6724793e-05           1.1268854e-15   search-6/
               2.3622378               1.8224238              0.26354093           5.8006065e-06           1.2178411e-15   search-8/
                2.361713                1.809168              0.26902789            8.453644e-07           8.9484277e-14   search-11/
               2.3615179               1.7881315              0.27772985           1.1794365e-06            3.713473e-16   search-12/
               2.3634725               1.7486361               0.2940843           3.1714099e-06           6.0042615e-14   search-13/
               2.3701389               1.7028531              0.31319656           7.9011649e-06           1.6917895e-14   search-14/
               2.3816588               1.6599478              0.33149384           9.8895516e-06           2.2317839e-14   search-15/
               2.3987508               1.6190149              0.34966802           9.6680207e-06           5.1143564e-14   search-16/
               2.4229001               1.5793532              0.36854201            9.373129e-06           1.9431823e-14   search-17/
               2.4546498               1.5425332              0.38809906           9.6294998e-06           1.4604715e-14   search-18/
               2.4932457               1.5102233              0.40812504           1.1702382e-05            5.951357e-15   search-19/
