step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
1,299.0,true,6.192332210710065e-11,0.288880119948884,1.8235643138228532,1.8235643138228532,3,0.025066102887841973,0.025066102887841973,-0.09019067855985118,69.66557306706612,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0001_Re299.00000000.asc
2,298.0,true,6.137905616055486e-11,0.2882577773491144,1.8190878118474147,1.8190878118474147,3,0.024235009624743016,0.024235009624743016,-0.09048921898852771,69.43573364221623,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0002_Re298.00000000.asc
3,297.0,true,6.098992248291587e-11,0.28764405669558546,1.8147134134764318,1.8147134134764318,3,0.02340632487768289,0.02340632487768289,-0.09075348096835942,69.23354608701099,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0003_Re297.00000000.asc
4,296.0,true,6.084783300034421e-11,0.28703914265472463,1.8104411493529184,1.8104411493529184,3,0.02302807011016597,0.02258038617287545,-0.09098374308617718,69.0583294779193,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0004_Re296.00000000.asc
5,295.0,true,6.101676397173659e-11,0.2864431163997226,1.806270203168457,1.806270203168457,3,0.023754408378020817,0.021757304568132206,-0.09118046071615939,68.90933932368313,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0005_Re295.00000000.asc
6,294.0,true,6.153371403376062e-11,0.28585595892130083,1.8021989752541065,1.8021989752541065,3,0.024484694274950664,0.020936985469998094,-0.09134424678798465,68.78578047463928,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0006_Re294.00000000.asc
7,293.0,true,6.241530253441582e-11,0.28527755702195423,1.7982251624514904,1.7982251624514904,3,0.02521578205171997,0.020119152489639133,-0.09147584743141801,68.68682262703568,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0007_Re293.00000000.asc
8,292.0,true,6.367010199039787e-11,0.2847077111540562,1.7943458471266396,1.7943458471266396,3,0.025944745771050555,0.01930337217719709,-0.09157611454362519,68.61161710662437,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0008_Re292.00000000.asc
9,291.0,true,6.529457540942932e-11,0.2841461443302957,1.790557589184333,1.790557589184333,3,0.026668915148249827,0.01848907789861807,-0.09164597713642945,68.55931382373802,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0009_Re291.00000000.asc
10,290.0,true,6.728269838897135e-11,0.28359251144540126,1.7868565161629446,1.7868565161629446,3,0.027385894589841392,0.01767559158969086,-0.09168641300429364,68.52907755138536,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0010_Re290.00000000.asc
11,289.0,true,6.963137552989833e-11,0.2830464084797078,1.7832384077669114,1.7832384077669114,3,0.028093568063962248,0.01686214256833058,-0.09169842187562104,68.52010294901308,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0011_Re289.00000000.asc
12,288.0,true,7.233846149510681e-11,0.282507381188009,1.779698772379229,1.779698772379229,3,0.028790092770932606,0.016047882963950457,-0.09168300082750576,68.53162800594734,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0012_Re288.00000000.asc
13,287.0,true,7.541123554585252e-11,0.28197493299899,1.7762329141129238,1.7762329141129238,3,0.02947388454716062,0.015231899612356195,-0.09164112239640995,68.56294579196174,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0013_Re287.00000000.asc
14,286.0,true,7.885903837548378e-11,0.28144853195381175,1.772835989768823,1.772835989768823,3,0.030143597655012604,0.014413222464070641,-0.09157371552722417,68.6134145699444,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0014_Re286.00000000.asc
15,285.0,true,8.27098347367161e-11,0.2809276165945754,1.7695030556691957,1.7695030556691957,3,0.03079810119713986,0.013590829672817354,-0.09148164927843105,68.68246644806605,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0015_Re285.00000000.asc
16,284.0,true,8.699170148374765e-11,0.28041160077366833,1.7662291047446002,1.7662291047446002,3,0.0314364539336008,0.012763649583079123,-0.09136571903984035,68.76961483157355,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0016_Re284.00000000.asc
17,283.0,true,9.174857013358177e-11,0.27989987739649874,1.7630090945017116,1.7630090945017116,3,0.03205787883350537,0.011930559836937499,-0.09122663491261995,68.87446098606881,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0017_Re283.00000000.asc
18,282.0,true,9.703390873557821e-11,0.2793918211349806,1.759837966620957,1.759837966620957,3,0.03266173829455383,0.011090383783828116,-0.09106501183776683,68.9967000539476,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0018_Re282.00000000.asc
19,281.0,true,2.4609393697557294e-15,0.2788867904695172,1.7567106616360073,1.7567106616360073,3,0.03324751030511819,0.010241884228536944,-0.09088136073053689,69.13612710761696,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0019_Re281.00000000.asc
20,280.0,true,2.729387086745498e-15,0.27838412718043076,1.7536221128900926,1.7536221128900926,3,0.03381476784574257,0.009383755013217651,-0.09067608191218321,69.29264227875046,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0020_Re280.00000000.asc
21,279.0,true,2.4599414645384296e-15,0.2778831583391478,1.7505672628381408,1.7505672628381408,3,0.034363156713574455,0.00851460933410002,-0.09044945605698612,69.46625862759167,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0021_Re279.00000000.asc
22,278.0,true,5.09301404418141e-15,0.27738319391037564,1.7475410441357049,1.7475410441357049,3,0.03489237839356767,0.0076329658441607,-0.09020163789298348,69.65710882804642,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/restartable_eq_branch_Re250_345/states/xeq_step0022_Re278.00000000.asc
