                     %Lz                     obs                       s                guesserr                   error     directory
               3.1540139               1.5240759                       0                       0           2.2651664e-15  ./initial-2/
               3.1440139               1.5352638                       0                       0           2.4764109e-15  ./initial-1/
               3.1340139               1.5483874                       0                       0           1.7379992e-15  ./initial-0/
               3.1106323                1.596323             0.041217174            1.165855e-05           5.7848276e-14   search-0/
               3.1052496               1.6202157              0.05687367           1.6557872e-05           3.8694251e-16   search-1/
               3.1053877               1.6781256             0.094593547            1.191595e-05           4.2875388e-15   search-2/
               3.1182142               1.7300318               0.1286481           1.9199129e-05           1.3256595e-15   search-3/
               3.1377248               1.7758687              0.15914224           1.8208597e-05           1.6921163e-16   search-4/
               3.1648179               1.8228649              0.19094319            1.596115e-05           3.4928356e-14   search-5/
               3.1987987               1.8699354              0.22345199           1.4945609e-05           1.4969039e-14   search-6/
               3.2391336               1.9163589              0.25629906           1.4352396e-05           8.3050206e-15   search-7/
               3.2854998               1.9615495              0.28922189            1.367945e-05           3.2563801e-15   search-8/
               3.3378113               2.0049898              0.32204635           1.3154072e-05           5.0412751e-15   search-9/
               3.3961974               2.0461949              0.35468381           1.2810557e-05           4.1079833e-15   search-10/
               3.4609381               2.0847084              0.38713872           1.2588728e-05           1.7942041e-15   search-11/
                3.532341               2.1201308              0.41951341           1.2448767e-05           1.9487677e-15   search-12/
               3.6105579               2.1521917               0.4519944           1.2494528e-05           5.5372838e-15   search-13/
                3.695365               2.1808662              0.48480362           1.2945729e-05           5.2174233e-15   search-14/
                3.786001               2.2064868              0.51811358           1.3761118e-05           1.0421584e-14   search-15/
               3.8812061                2.229739              0.55197129           1.4342516e-05           5.9485615e-15   search-16/
               3.9795148               2.2514759              0.58629594           1.4065296e-05            1.533737e-14   search-17/
               4.0796265               2.2724607              0.62094766           1.2977353e-05           6.5956258e-15   search-18/
               4.1806084               2.2932319              0.65579966           1.1638773e-05           8.9876239e-15   search-19/
