label,t,I,D,E
natural step 1 Re 270.590,0.0,1.7080435385653523,1.6811686643556734,0.03999772314260992
natural step 1 Re 270.590,0.7215585425222222,1.707915194488249,1.6815817300032387,0.040010762909159545
natural step 1 Re 270.590,1.4431170850444444,1.7078490407575007,1.6820556213169038,0.04002800175203088
natural step 1 Re 270.590,2.1646756275666665,1.7078453465847585,1.6825885612379834,0.04004936475748361
natural step 1 Re 270.590,2.8862341700888887,1.7079041301438531,1.6831785334633567,0.04007475851772807
natural step 1 Re 270.590,3.6077927126111105,1.708025158025979,1.68382328823799,0.04010407164354886
natural step 1 Re 270.590,4.329351255133333,1.7082079439111266,1.684520349264298,0.04013717539106948
natural step 1 Re 270.590,5.050909797655555,1.7084517573324742,1.6852670216548535,0.04017392439184511
natural step 1 Re 270.590,5.772468340177777,1.7087556198706388,1.6860604009607894,0.04021415746848062
natural step 1 Re 270.590,6.494026882699999,1.709118309722382,1.6868973837185854,0.0402576985752729
natural step 1 Re 270.590,7.215585425222221,1.709538378921913,1.6877746784910164,0.04030435776224157
natural step 1 Re 270.590,7.9371439677444435,1.7100141342814923,1.688688818821142,0.04035393228116272
natural step 1 Re 270.590,8.658702510266666,1.7105436813661026,1.6896361766810886,0.040406207677706904
natural step 1 Re 270.590,9.380261052788887,1.71112488721902,1.6906129771920306,0.04046095900453596
natural step 1 Re 270.590,10.10181959531111,1.7117554408217313,1.6916153146177222,0.040517952003928416
natural step 1 Re 270.590,10.823378137833332,1.712432806424534,1.6926391684364768,0.04057694438763211
natural step 1 Re 270.590,11.544936680355555,1.7131542942712468,1.6936804214872414,0.04063768705463088
natural step 1 Re 270.590,12.266495222877776,1.713917007972868,1.694734877148853,0.04069992540556619
natural step 1 Re 270.590,12.988053765399998,1.714717923165438,1.6957982789183184,0.040763400541296714
natural step 1 Re 270.590,13.709612307922221,1.7155538302904532,1.6968663285151913,0.0408278505791975
natural step 1 Re 270.590,14.431170850444442,1.7164214191649518,1.697934706016555,0.04089301178931901
natural step 1 Re 270.590,15.152729392966664,1.7173172197817732,1.698999088702147,0.04095861987653139
natural step 1 Re 270.590,15.874287935488887,1.7182376885555724,1.7000551708550558,0.04102441102840353
natural step 1 Re 270.590,16.595846478011108,1.719179152156641,1.7010986830114505,0.041090123124593675
natural step 1 Re 270.590,17.317405020533332,1.72013788880321,1.7021254107247525,0.04115549668720058
natural step 1 Re 270.590,18.038963563055553,1.7211100824698964,1.7031312136904306,0.041220275982104364
natural step 1 Re 270.590,18.760522105577774,1.7220918906499458,1.7041120430621728,0.04128420987265331
natural step 1 Re 270.590,19.4820806481,1.7230794173987354,1.7050639597965531,0.04134705278837388
natural step 1 Re 270.590,20.20363919062222,1.7240687588507544,1.7059831503466671,0.04140856548602397
natural step 1 Re 270.590,20.92519773314444,1.7250560026990327,1.7068659435596545,0.04146851587579528
natural step 1 Re 270.590,21.646756275666664,1.7260372443907535,1.7077088247064316,0.041526679693669556
natural step 1 Re 270.590,22.368314818188885,1.7270086183458027,1.7085084503647074,0.04158284118872001
natural step 1 Re 270.590,23.08987336071111,1.7279662803707767,1.7092616608087474,0.04163679371055
natural step 1 Re 270.590,23.81143190323333,1.7289064732270187,1.709965492479597,0.041688340270295714
natural step 1 Re 270.590,24.53299044575555,1.7298254734552934,1.7106171887884303,0.04173729404782991
natural step 1 Re 270.590,25.254548988277776,1.7307196914190324,1.7112142099507275,0.041783478843261244
natural step 1 Re 270.590,25.976107530799997,1.7315855829757945,1.711754242265068,0.04182672951003835
natural step 1 Re 270.590,26.697666073322218,1.7324197821392497,1.7122352052287242,0.04186689231424725
